"TOA5","USL_MET_IP","CR1000","81651","CR1000.Std.30.01","CPU:Met1000_line797_rainMET.CR1","7226","DBG_TrbRaw"
"TIMESTAMP","RECORD","AirTempC","RHumidity","P_mb","SolarRad","Precip_mm"
"TS","RN","","","","",""
"","","Smp","Smp","Smp","Smp","Smp"
"2017-05-25 13:19:54",127171,13.82,65.67,950.7711,30.32,0
"2017-05-25 13:19:55",127172,13.82,65.6,950.4441,30.32,0
"2017-05-25 13:19:56",127173,13.78,65.49,950.7711,30.36,0
"2017-05-25 13:19:57",127174,13.82,65.47,950.4441,30.36,0
"2017-05-25 13:19:58",127175,13.85,65.33,950.4441,30.39,0
"2017-05-25 13:19:59",127176,13.82,65.21,950.4441,30.39,0
"2017-05-25 13:20:00",127177,13.82,65.11,950.6077,30.39,0
"2017-05-25 13:20:01",127178,13.82,65.11,950.7711,30.39,0
"2017-05-25 13:20:02",127179,13.82,65.08,950.7711,30.43,0
"2017-05-25 13:20:03",127180,13.82,65.18,950.7711,30.43,0
"2017-05-25 13:20:04",127181,13.75,65.26,950.7711,30.47,0
"2017-05-25 13:20:05",127182,13.78,65.37,950.4441,30.47,0
"2017-05-25 13:20:06",127183,13.82,65.47,950.4441,30.43,0
"2017-05-25 13:20:07",127184,13.82,65.6,950.4441,30.43,0
"2017-05-25 13:20:08",127185,13.85,65.81,950.9346,30.47,0
"2017-05-25 13:20:09",127186,13.82,66,950.7711,30.51,0
"2017-05-25 13:20:10",127187,13.82,65.95,950.4441,30.55,0
"2017-05-25 13:20:11",127188,13.78,65.84,950.7711,30.47,0
"2017-05-25 13:20:12",127189,13.78,65.72,950.4441,30.47,0
"2017-05-25 13:20:13",127190,13.82,65.69,950.4441,30.55,0
"2017-05-25 13:20:14",127191,13.85,65.62,950.4441,30.55,0
"2017-05-25 13:20:15",127192,13.85,65.54,950.7711,30.55,0
"2017-05-25 13:20:16",127193,13.82,65.43,950.6077,30.55,0
"2017-05-25 13:20:17",127194,13.78,65.35,950.7711,30.51,0
"2017-05-25 13:20:18",127195,13.82,65.4,950.7711,30.47,0
"2017-05-25 13:20:19",127196,13.82,65.38,950.7711,30.47,0
"2017-05-25 13:20:20",127197,13.75,65.52,950.7711,30.51,0
"2017-05-25 13:20:21",127198,13.78,65.62,950.4441,30.51,0
"2017-05-25 13:20:22",127199,13.75,65.83,950.2806,30.47,0
"2017-05-25 13:20:23",127200,13.75,66.12,950.4441,30.51,0
"2017-05-25 13:20:24",127201,13.82,66.35,950.4441,30.47,0
"2017-05-25 13:20:25",127202,13.82,66.54,950.7711,30.47,0
"2017-05-25 13:20:26",127203,13.78,66.78,950.7711,30.47,0
"2017-05-25 13:20:27",127204,13.75,66.75,950.7711,30.47,0
"2017-05-25 13:20:28",127205,13.82,66.9,950.7711,30.47,0
"2017-05-25 13:20:29",127206,13.78,67.17,950.6077,30.43,0
"2017-05-25 13:20:30",127207,13.85,67.44,950.6077,30.39,0
"2017-05-25 13:20:31",127208,13.82,67.68,950.6077,30.39,0
"2017-05-25 13:20:32",127209,13.82,67.68,950.4441,30.39,0
"2017-05-25 13:20:33",127210,13.78,67.68,950.7711,30.39,0
"2017-05-25 13:20:34",127211,13.78,67.84,950.7711,30.32,0
"2017-05-25 13:20:35",127212,13.85,68.07,950.4441,30.32,0
"2017-05-25 13:20:36",127213,13.82,68.09,950.4441,30.32,0
"2017-05-25 13:20:37",127214,13.82,68.14,950.6077,30.32,0
"2017-05-25 13:20:38",127215,13.75,68.06,950.4441,30.28,0
"2017-05-25 13:20:39",127216,13.82,67.72,950.4441,30.24,0
"2017-05-25 13:20:40",127217,13.82,67.26,950.7711,30.24,0
"2017-05-25 13:20:41",127218,13.78,66.83,950.6077,30.24,0
"2017-05-25 13:20:42",127219,13.82,66.35,950.7711,30.16,0
"2017-05-25 13:20:43",127220,13.75,65.95,950.7711,30.16,0
"2017-05-25 13:20:44",127221,13.75,65.89,950.764,30.16,0
"2017-05-25 13:20:45",127222,13.75,65.54,950.437,30.08,0
"2017-05-25 13:20:46",127223,13.75,65.23,950.437,30.08,0
"2017-05-25 13:20:47",127224,13.75,64.96,950.437,30.08,0
"2017-05-25 13:20:48",127225,13.75,64.67,950.437,30.08,0
"2017-05-25 13:20:49",127226,13.75,64.48,950.6005,30.04,0
"2017-05-25 13:20:50",127227,13.75,64.36,950.764,30,0
"2017-05-25 13:20:51",127228,13.75,64.17,950.6005,30,0
"2017-05-25 13:20:52",127229,13.75,64.16,950.764,30,0
"2017-05-25 13:20:53",127230,13.82,64.1,950.764,29.96,0
"2017-05-25 13:20:54",127231,13.78,64.04,950.6005,29.92,0
"2017-05-25 13:20:55",127232,13.82,63.97,950.764,29.88,0
"2017-05-25 13:20:56",127233,13.82,64.04,950.764,29.84,0
"2017-05-25 13:20:57",127234,13.82,64.22,950.437,29.84,0
"2017-05-25 13:20:58",127235,13.82,64.24,950.764,29.84,0
"2017-05-25 13:20:59",127236,13.85,64.45,950.6005,29.84,0
"2017-05-25 13:21:00",127237,13.85,64.75,950.764,29.8,0
"2017-05-25 13:21:01",127238,13.82,64.7,950.764,29.76,0
"2017-05-25 13:21:02",127239,13.82,64.96,950.764,29.76,0
"2017-05-25 13:21:03",127240,13.82,65.18,950.6005,29.76,0
"2017-05-25 13:21:04",127241,13.82,65.3,950.764,29.68,0
"2017-05-25 13:21:05",127242,13.85,65.3,950.6005,29.68,0
"2017-05-25 13:21:06",127243,13.85,65.31,950.764,29.68,0
"2017-05-25 13:21:07",127244,13.89,65.38,950.6005,29.64,0
"2017-05-25 13:21:08",127245,13.85,65.37,950.6005,29.6,0
"2017-05-25 13:21:09",127246,13.82,65.31,951.0911,29.68,0
"2017-05-25 13:21:10",127247,13.82,65.28,950.437,29.68,0
"2017-05-25 13:21:11",127248,13.82,65.18,950.764,29.6,0
"2017-05-25 13:21:12",127249,13.82,65.18,950.764,29.57,0
"2017-05-25 13:21:13",127250,13.82,65.21,950.437,29.53,0
"2017-05-25 13:21:14",127251,13.85,65.21,950.6005,29.53,0
"2017-05-25 13:21:15",127252,13.85,65.21,950.6005,29.53,0
"2017-05-25 13:21:16",127253,13.82,65.19,950.437,29.53,0
"2017-05-25 13:21:17",127254,13.85,65.3,950.764,29.53,0
"2017-05-25 13:21:18",127255,13.85,65.3,950.764,29.53,0
"2017-05-25 13:21:19",127256,13.82,65.43,950.764,29.45,0
"2017-05-25 13:21:20",127257,13.82,65.42,950.437,29.53,0
"2017-05-25 13:21:21",127258,13.82,65.64,950.437,29.53,0
"2017-05-25 13:21:22",127259,13.78,65.86,950.437,29.45,0
"2017-05-25 13:21:23",127260,13.85,66.13,950.437,29.49,0
"2017-05-25 13:21:24",127261,13.89,66.32,950.437,29.45,0
"2017-05-25 13:21:25",127262,13.82,66.52,950.764,29.37,0
"2017-05-25 13:21:26",127263,13.89,66.52,950.764,29.37,0
"2017-05-25 13:21:27",127264,13.82,66.52,950.764,29.37,0
"2017-05-25 13:21:28",127265,13.82,66.23,950.437,29.37,0
"2017-05-25 13:21:29",127266,13.85,65.94,950.2736,29.45,0
"2017-05-25 13:21:30",127267,13.78,65.67,950.764,29.45,0
"2017-05-25 13:21:31",127268,13.82,65.55,950.437,29.37,0
"2017-05-25 13:21:32",127269,13.85,65.47,950.764,29.37,0
"2017-05-25 13:21:33",127270,13.82,65.48,950.6005,29.37,0
"2017-05-25 13:21:34",127271,13.85,65.47,950.764,29.37,0
"2017-05-25 13:21:35",127272,13.82,65.42,950.2736,29.29,0
"2017-05-25 13:21:36",127273,13.85,65.3,950.764,29.29,0
"2017-05-25 13:21:37",127274,13.82,65.13,950.6005,29.29,0
"2017-05-25 13:21:38",127275,13.82,64.99,950.437,29.29,0
"2017-05-25 13:21:39",127276,13.89,64.94,950.437,29.29,0
"2017-05-25 13:21:40",127277,13.82,64.84,950.437,29.21,0
"2017-05-25 13:21:41",127278,13.82,64.75,950.6005,29.29,0
"2017-05-25 13:21:42",127279,13.82,64.72,950.764,29.29,0
"2017-05-25 13:21:43",127280,13.82,64.72,950.764,29.29,0
"2017-05-25 13:21:44",127281,13.82,64.67,950.764,29.29,0
"2017-05-25 13:21:45",127282,13.78,64.65,950.437,29.21,0
"2017-05-25 13:21:46",127283,13.82,64.7,950.2736,29.29,0
"2017-05-25 13:21:47",127284,13.82,64.87,950.437,29.21,0
"2017-05-25 13:21:48",127285,13.85,65.04,950.437,29.21,0
"2017-05-25 13:21:49",127286,13.82,65.21,950.437,29.13,0
"2017-05-25 13:21:50",127287,13.82,65.37,950.6005,29.13,0
"2017-05-25 13:21:51",127288,13.85,65.6,950.764,29.13,0
"2017-05-25 13:21:52",127289,13.82,65.64,950.764,29.13,0
"2017-05-25 13:21:53",127290,13.82,65.67,950.6005,29.13,0
"2017-05-25 13:21:54",127291,13.82,65.62,950.6005,29.05,0
"2017-05-25 13:21:55",127292,13.82,65.54,950.764,29.05,0
"2017-05-25 13:21:56",127293,13.82,65.31,950.764,29.05,0
"2017-05-25 13:21:57",127294,13.82,65.06,950.437,29.05,0
"2017-05-25 13:21:58",127295,13.82,64.89,950.437,29.05,0
"2017-05-25 13:21:59",127296,13.82,64.72,950.6005,29.05,0
"2017-05-25 13:22:00",127297,13.85,64.72,950.764,28.97,0
"2017-05-25 13:22:01",127298,13.82,64.56,950.764,28.97,0
"2017-05-25 13:22:02",127299,13.82,64.41,950.6005,28.97,0
"2017-05-25 13:22:03",127300,13.82,64.28,950.6005,28.97,0
"2017-05-25 13:22:04",127301,13.82,64.17,950.5948,28.89,0
"2017-05-25 13:22:05",127302,13.85,64.19,950.4314,28.89,0
"2017-05-25 13:22:06",127303,13.82,64.12,950.4314,28.81,0
"2017-05-25 13:22:07",127304,13.85,64.05,950.5948,28.89,0
"2017-05-25 13:22:08",127305,13.82,63.95,950.7584,28.89,0
"2017-05-25 13:22:09",127306,13.82,63.97,950.4314,28.81,0
"2017-05-25 13:22:10",127307,13.82,63.87,950.4314,28.81,0
"2017-05-25 13:22:11",127308,13.82,63.75,950.5948,28.81,0
"2017-05-25 13:22:12",127309,13.82,63.71,950.4314,28.81,0
"2017-05-25 13:22:13",127310,13.82,63.73,950.2678,28.81,0
"2017-05-25 13:22:14",127311,13.82,63.76,950.7584,28.81,0
"2017-05-25 13:22:15",127312,13.85,63.76,950.4314,28.74,0
"2017-05-25 13:22:16",127313,13.82,63.76,950.4314,28.74,0
"2017-05-25 13:22:17",127314,13.85,63.71,950.7584,28.74,0
"2017-05-25 13:22:18",127315,13.85,63.85,950.5948,28.66,0
"2017-05-25 13:22:19",127316,13.78,64.02,950.5948,28.74,0
"2017-05-25 13:22:20",127317,13.89,64.17,950.2678,28.74,0
"2017-05-25 13:22:21",127318,13.85,64.17,950.2678,28.7,0
"2017-05-25 13:22:22",127319,13.85,64.26,950.2678,28.7,0
"2017-05-25 13:22:23",127320,13.82,64.41,950.7584,28.66,0
"2017-05-25 13:22:24",127321,13.85,64.46,950.2678,28.66,0
"2017-05-25 13:22:25",127322,13.85,64.33,950.7584,28.66,0
"2017-05-25 13:22:26",127323,13.82,64.31,950.5948,28.58,0
"2017-05-25 13:22:27",127324,13.82,64.24,950.5948,28.58,0
"2017-05-25 13:22:28",127325,13.85,64.24,950.7584,28.58,0
"2017-05-25 13:22:29",127326,13.82,64.21,950.5948,28.58,0
"2017-05-25 13:22:30",127327,13.82,64.12,950.5948,28.58,0
"2017-05-25 13:22:31",127328,13.82,64.17,950.5948,28.58,0
"2017-05-25 13:22:32",127329,13.85,64.16,950.5948,28.58,0
"2017-05-25 13:22:33",127330,13.85,64.09,950.5948,28.58,0
"2017-05-25 13:22:34",127331,13.85,64.07,950.5948,28.58,0
"2017-05-25 13:22:35",127332,13.85,64.12,950.7584,28.58,0
"2017-05-25 13:22:36",127333,13.82,64.1,950.5948,28.54,0
"2017-05-25 13:22:37",127334,13.82,64.17,950.5948,28.5,0
"2017-05-25 13:22:38",127335,13.85,64.19,950.5948,28.42,0
"2017-05-25 13:22:39",127336,13.89,64.16,950.5948,28.42,0
"2017-05-25 13:22:40",127337,13.85,64.12,950.7584,28.46,0
"2017-05-25 13:22:41",127338,13.85,64.04,950.5948,28.5,0
"2017-05-25 13:22:42",127339,13.89,63.98,950.7584,28.42,0
"2017-05-25 13:22:43",127340,13.85,64,950.5948,28.42,0
"2017-05-25 13:22:44",127341,13.82,63.92,950.5948,28.42,0
"2017-05-25 13:22:45",127342,13.82,64.02,950.5948,28.42,0
"2017-05-25 13:22:46",127343,13.85,64.24,950.5948,28.42,0
"2017-05-25 13:22:47",127344,13.78,64.39,950.5948,28.38,0
"2017-05-25 13:22:48",127345,13.85,64.77,950.5948,28.34,0
"2017-05-25 13:22:49",127346,13.89,64.85,950.5948,28.34,0
"2017-05-25 13:22:50",127347,13.85,64.87,950.2678,28.34,0
"2017-05-25 13:22:51",127348,13.85,64.84,950.7584,28.34,0
"2017-05-25 13:22:52",127349,13.89,64.79,950.5948,28.34,0
"2017-05-25 13:22:53",127350,13.89,64.65,950.4314,28.26,0
"2017-05-25 13:22:54",127351,13.85,64.56,950.4314,28.26,0
"2017-05-25 13:22:55",127352,13.85,64.9,950.5948,28.26,0
"2017-05-25 13:22:56",127353,13.89,65.48,950.7584,28.26,0
"2017-05-25 13:22:57",127354,13.89,65.89,950.7584,28.26,0
"2017-05-25 13:22:58",127355,13.89,66.23,950.5948,28.22,0
"2017-05-25 13:22:59",127356,13.85,66.34,950.7584,28.18,0
"2017-05-25 13:23:00",127357,13.82,66.35,950.5948,28.18,0
"2017-05-25 13:23:01",127358,13.92,66.32,950.4314,28.18,0
"2017-05-25 13:23:02",127359,13.85,66.23,950.5948,28.18,0
"2017-05-25 13:23:03",127360,13.85,66.2,950.4314,28.18,0
"2017-05-25 13:23:04",127361,13.89,66.1,950.5948,28.18,0
"2017-05-25 13:23:05",127362,13.85,65.99,950.7584,28.18,0
"2017-05-25 13:23:06",127363,13.85,65.81,950.5948,28.18,0
"2017-05-25 13:23:07",127364,13.89,65.7,950.7584,28.1,0
"2017-05-25 13:23:08",127365,13.85,65.7,950.5948,28.18,0
"2017-05-25 13:23:09",127366,13.82,65.67,950.4314,28.18,0
"2017-05-25 13:23:10",127367,13.85,65.64,950.7584,28.18,0
"2017-05-25 13:23:11",127368,13.82,65.53,950.2678,28.18,0
"2017-05-25 13:23:12",127369,13.82,65.48,950.7584,28.1,0
"2017-05-25 13:23:13",127370,13.82,65.47,950.7584,28.1,0
"2017-05-25 13:23:14",127371,13.82,65.43,950.4314,28.1,0
"2017-05-25 13:23:15",127372,13.82,65.35,950.4314,28.1,0
"2017-05-25 13:23:16",127373,13.82,65.35,950.5948,28.1,0
"2017-05-25 13:23:17",127374,13.82,65.38,950.2678,28.1,0
"2017-05-25 13:23:18",127375,13.78,65.4,950.4314,28.1,0
"2017-05-25 13:23:19",127376,13.82,65.53,950.4314,28.1,0
"2017-05-25 13:23:20",127377,13.82,65.57,950.7584,28.1,0
"2017-05-25 13:23:21",127378,13.78,65.84,950.7584,28.1,0
"2017-05-25 13:23:22",127379,13.82,66.08,950.7584,28.02,0
"2017-05-25 13:23:23",127380,13.82,66.27,950.7584,28.02,0
"2017-05-25 13:23:24",127381,13.82,66.27,950.5903,28.02,0
"2017-05-25 13:23:25",127382,13.82,66.27,950.2634,28.1,0
"2017-05-25 13:23:26",127383,13.85,66.2,950.2634,28.02,0
"2017-05-25 13:23:27",127384,13.82,66.1,950.2634,28.02,0
"2017-05-25 13:23:28",127385,13.78,66.08,950.2634,28.02,0
"2017-05-25 13:23:29",127386,13.82,66.04,950.7538,28.02,0
"2017-05-25 13:23:30",127387,13.85,66.04,950.4269,28.02,0
"2017-05-25 13:23:31",127388,13.82,65.96,950.7538,28.02,0
"2017-05-25 13:23:32",127389,13.78,65.91,950.7538,27.94,0
"2017-05-25 13:23:33",127390,13.82,65.87,950.2634,27.87,0
"2017-05-25 13:23:34",127391,13.85,65.84,950.4269,27.94,0
"2017-05-25 13:23:35",127392,13.78,66.01,950.7538,27.94,0
"2017-05-25 13:23:36",127393,13.82,66.25,950.2634,27.9,0
"2017-05-25 13:23:37",127394,13.82,66.33,950.7538,27.87,0
"2017-05-25 13:23:38",127395,13.82,66.49,950.7538,27.87,0
"2017-05-25 13:23:39",127396,13.82,66.64,950.7538,27.87,0
"2017-05-25 13:23:40",127397,13.85,66.9,950.5903,27.87,0
"2017-05-25 13:23:41",127398,13.82,67.25,950.2634,27.79,0
"2017-05-25 13:23:42",127399,13.82,67.29,950.2634,27.79,0
"2017-05-25 13:23:43",127400,13.82,67.56,950.2634,27.79,0
"2017-05-25 13:23:44",127401,13.82,67.94,950.2634,27.75,0
"2017-05-25 13:23:45",127402,13.82,68.28,950.7538,27.71,0
"2017-05-25 13:23:46",127403,13.85,68.68,950.7538,27.71,0
"2017-05-25 13:23:47",127404,13.89,69.01,950.4269,27.71,0
"2017-05-25 13:23:48",127405,13.89,69.14,950.7538,27.63,0
"2017-05-25 13:23:49",127406,13.82,69.23,950.2634,27.63,0
"2017-05-25 13:23:50",127407,13.85,69.21,950.5903,27.63,0
"2017-05-25 13:23:51",127408,13.82,69.33,950.2634,27.55,0
"2017-05-25 13:23:52",127409,13.82,69.28,950.4269,27.55,0
"2017-05-25 13:23:53",127410,13.82,69.01,950.7538,27.55,0
"2017-05-25 13:23:54",127411,13.82,68.79,950.7538,27.55,0
"2017-05-25 13:23:55",127412,13.82,68.89,950.2634,27.47,0
"2017-05-25 13:23:56",127413,13.82,69.03,950.7538,27.43,0
"2017-05-25 13:23:57",127414,13.82,68.99,950.4269,27.39,0
"2017-05-25 13:23:58",127415,13.78,68.92,950.2634,27.39,0
"2017-05-25 13:23:59",127416,13.85,68.8,950.4269,27.39,0
"2017-05-25 13:24:00",127417,13.82,68.5,950.2634,27.39,0
"2017-05-25 13:24:01",127418,13.78,68.26,950.7538,27.39,0
"2017-05-25 13:24:02",127419,13.82,68.09,950.7538,27.39,0
"2017-05-25 13:24:03",127420,13.78,67.94,950.7538,27.35,0
"2017-05-25 13:24:04",127421,13.78,67.78,950.7538,27.27,0
"2017-05-25 13:24:05",127422,13.78,67.78,950.4269,27.19,0
"2017-05-25 13:24:06",127423,13.82,67.85,950.2634,27.19,0
"2017-05-25 13:24:07",127424,13.78,67.85,950.4269,27.23,0
"2017-05-25 13:24:08",127425,13.75,67.8,950.7538,27.23,0
"2017-05-25 13:24:09",127426,13.78,67.59,950.7538,27.19,0
"2017-05-25 13:24:10",127427,13.78,67.37,950.5903,27.15,0
"2017-05-25 13:24:11",127428,13.75,67.48,950.7538,27.15,0
"2017-05-25 13:24:12",127429,13.82,67.8,950.4269,27.07,0
"2017-05-25 13:24:13",127430,13.82,68.05,950.4269,27.07,0
"2017-05-25 13:24:14",127431,13.82,68.26,950.2634,27.07,0
"2017-05-25 13:24:15",127432,13.78,68.26,950.7538,27.07,0
"2017-05-25 13:24:16",127433,13.78,68.38,950.2634,27,0
"2017-05-25 13:24:17",127434,13.78,68.26,950.5903,27,0
"2017-05-25 13:24:18",127435,13.78,67.94,950.7538,27.07,0
"2017-05-25 13:24:19",127436,13.75,67.63,950.7538,27,0
"2017-05-25 13:24:20",127437,13.78,67.37,950.7538,27,0
"2017-05-25 13:24:21",127438,13.75,67.24,950.5903,27,0
"2017-05-25 13:24:22",127439,13.75,67.25,950.4269,27,0
"2017-05-25 13:24:23",127440,13.85,67.13,950.4269,26.96,0
"2017-05-25 13:24:24",127441,13.75,67.13,950.4269,26.92,0
"2017-05-25 13:24:25",127442,13.75,66.79,950.5903,26.92,0
"2017-05-25 13:24:26",127443,13.78,66.61,950.5903,26.92,0
"2017-05-25 13:24:27",127444,13.78,66.42,950.5903,26.84,0
"2017-05-25 13:24:28",127445,13.78,66.23,950.5903,26.84,0
"2017-05-25 13:24:29",127446,13.78,65.98,950.5903,26.92,0
"2017-05-25 13:24:30",127447,13.78,65.69,950.2634,26.92,0
"2017-05-25 13:24:31",127448,13.78,65.45,950.4269,26.92,0
"2017-05-25 13:24:32",127449,13.75,65.4,950.2634,26.84,0
"2017-05-25 13:24:33",127450,13.82,65.19,950.4269,26.84,0
"2017-05-25 13:24:34",127451,13.78,64.95,950.5903,26.84,0
"2017-05-25 13:24:35",127452,13.82,64.78,950.4269,26.84,0
"2017-05-25 13:24:36",127453,13.78,64.65,950.4269,26.84,0
"2017-05-25 13:24:37",127454,13.82,64.6,950.5903,26.76,0
"2017-05-25 13:24:38",127455,13.75,64.58,950.7538,26.76,0
"2017-05-25 13:24:39",127456,13.78,64.67,950.4269,26.76,0
"2017-05-25 13:24:40",127457,13.75,64.72,950.4269,26.76,0
"2017-05-25 13:24:41",127458,13.75,64.84,950.4269,26.76,0
"2017-05-25 13:24:42",127459,13.71,64.87,950.7538,26.76,0
"2017-05-25 13:24:43",127460,13.75,64.95,950.5903,26.72,0
"2017-05-25 13:24:44",127461,13.78,65.28,950.7502,26.68,0
"2017-05-25 13:24:45",127462,13.82,65.79,950.5867,26.68,0
"2017-05-25 13:24:46",127463,13.78,66.22,950.5867,26.64,0
"2017-05-25 13:24:47",127464,13.78,66.49,950.5867,26.6,0
"2017-05-25 13:24:48",127465,13.82,66.59,950.5867,26.6,0
"2017-05-25 13:24:49",127466,13.82,66.57,950.2597,26.6,0
"2017-05-25 13:24:50",127467,13.82,66.59,950.7502,26.6,0
"2017-05-25 13:24:51",127468,13.78,66.57,950.4232,26.56,0
"2017-05-25 13:24:52",127469,13.78,66.59,950.5867,26.52,0
"2017-05-25 13:24:53",127470,13.78,66.68,950.7502,26.48,0
"2017-05-25 13:24:54",127471,13.82,66.81,950.5867,26.44,0
"2017-05-25 13:24:55",127472,13.82,66.95,950.4232,26.52,0
"2017-05-25 13:24:56",127473,13.82,66.91,950.7502,26.44,0
"2017-05-25 13:24:57",127474,13.75,66.91,950.2597,26.44,0
"2017-05-25 13:24:58",127475,13.82,66.86,950.5867,26.44,0
"2017-05-25 13:24:59",127476,13.78,66.81,950.4232,26.36,0
"2017-05-25 13:25:00",127477,13.78,66.68,950.7502,26.32,0
"2017-05-25 13:25:01",127478,13.75,66.51,950.7502,26.28,0
"2017-05-25 13:25:02",127479,13.75,66.35,950.5867,26.28,0
"2017-05-25 13:25:03",127480,13.82,66.16,950.4232,26.28,0
"2017-05-25 13:25:04",127481,13.82,66.01,950.7502,26.28,0
"2017-05-25 13:25:05",127482,13.82,65.91,950.5867,26.21,0
"2017-05-25 13:25:06",127483,13.82,65.84,950.2597,26.21,0
"2017-05-25 13:25:07",127484,13.78,65.91,950.2597,26.21,0
"2017-05-25 13:25:08",127485,13.78,66.1,950.2597,26.13,0
"2017-05-25 13:25:09",127486,13.78,66.27,950.7502,26.13,0
"2017-05-25 13:25:10",127487,13.75,66.1,950.4232,26.13,0
"2017-05-25 13:25:11",127488,13.78,66.08,950.5867,26.05,0
"2017-05-25 13:25:12",127489,13.78,66.15,950.2597,26.05,0
"2017-05-25 13:25:13",127490,13.75,66.23,950.2597,26.05,0
"2017-05-25 13:25:14",127491,13.71,66.16,950.4232,26.05,0
"2017-05-25 13:25:15",127492,13.82,66.34,950.7502,26.05,0
"2017-05-25 13:25:16",127493,13.82,66.34,950.2597,25.97,0
"2017-05-25 13:25:17",127494,13.78,66.37,950.7502,25.89,0
"2017-05-25 13:25:18",127495,13.75,66.27,950.7502,25.89,0
"2017-05-25 13:25:19",127496,13.78,66.2,950.7502,25.89,0
"2017-05-25 13:25:20",127497,13.82,66.15,950.5867,25.89,0
"2017-05-25 13:25:21",127498,13.82,66.2,950.2597,25.89,0
"2017-05-25 13:25:22",127499,13.82,66.11,950.4232,25.89,0
"2017-05-25 13:25:23",127500,13.78,66.11,950.2597,25.81,0
"2017-05-25 13:25:24",127501,13.82,66.18,950.2597,25.81,0
"2017-05-25 13:25:25",127502,13.82,66.25,950.9137,25.77,0
"2017-05-25 13:25:26",127503,13.75,66.47,950.7502,25.77,0
"2017-05-25 13:25:27",127504,13.78,66.59,950.7502,25.73,0
"2017-05-25 13:25:28",127505,13.78,66.57,950.2597,25.73,0
"2017-05-25 13:25:29",127506,13.75,66.57,950.2597,25.73,0
"2017-05-25 13:25:30",127507,13.82,66.57,950.7502,25.69,0
"2017-05-25 13:25:31",127508,13.78,66.56,950.2597,25.65,0
"2017-05-25 13:25:32",127509,13.78,66.47,950.7502,25.65,0
"2017-05-25 13:25:33",127510,13.75,66.28,950.7502,25.65,0
"2017-05-25 13:25:34",127511,13.75,66.16,950.7502,25.57,0
"2017-05-25 13:25:35",127512,13.75,66.03,950.2597,25.57,0
"2017-05-25 13:25:36",127513,13.82,65.94,950.5867,25.57,0
"2017-05-25 13:25:37",127514,13.78,65.91,950.4232,25.57,0
"2017-05-25 13:25:38",127515,13.82,65.96,950.4232,25.53,0
"2017-05-25 13:25:39",127516,13.82,66.01,950.4232,25.49,0
"2017-05-25 13:25:40",127517,13.85,65.99,950.2597,25.49,0
"2017-05-25 13:25:41",127518,13.78,65.88,950.7502,25.49,0
"2017-05-25 13:25:42",127519,13.78,65.88,950.7502,25.49,0
"2017-05-25 13:25:43",127520,13.82,65.76,950.7502,25.41,0
"2017-05-25 13:25:44",127521,13.78,65.53,950.7502,25.38,0
"2017-05-25 13:25:45",127522,13.78,65.31,950.4232,25.38,0
"2017-05-25 13:25:46",127523,13.82,65.19,950.4232,25.41,0
"2017-05-25 13:25:47",127524,13.82,65.07,950.4232,25.34,0
"2017-05-25 13:25:48",127525,13.78,65.06,950.2597,25.34,0
"2017-05-25 13:25:49",127526,13.75,64.9,950.7502,25.34,0
"2017-05-25 13:25:50",127527,13.82,64.67,950.9137,25.34,0
"2017-05-25 13:25:51",127528,13.82,64.44,950.7502,25.3,0
"2017-05-25 13:25:52",127529,13.82,64.43,950.7502,25.26,0
"2017-05-25 13:25:53",127530,13.78,64.24,950.4232,25.26,0
"2017-05-25 13:25:54",127531,13.78,64.09,950.2597,25.18,0
"2017-05-25 13:25:55",127532,13.85,63.98,950.7502,25.18,0
"2017-05-25 13:25:56",127533,13.82,63.95,950.7502,25.18,0
"2017-05-25 13:25:57",127534,13.82,63.9,950.7502,25.18,0
"2017-05-25 13:25:58",127535,13.82,63.85,950.7502,25.1,0
"2017-05-25 13:25:59",127536,13.82,63.85,950.7502,25.1,0
"2017-05-25 13:26:00",127537,13.78,63.81,950.9137,25.1,0
"2017-05-25 13:26:01",127538,13.78,63.76,950.5867,25.02,0
"2017-05-25 13:26:02",127539,13.82,63.75,950.5867,24.98,0
"2017-05-25 13:26:03",127540,13.82,63.59,950.4232,25.02,0
"2017-05-25 13:26:04",127541,13.82,63.54,950.2568,25.02,0
"2017-05-25 13:26:05",127542,13.85,63.58,950.7473,25.02,0
"2017-05-25 13:26:06",127543,13.75,63.56,950.5837,24.94,0
"2017-05-25 13:26:07",127544,13.82,63.54,950.7473,24.94,0
"2017-05-25 13:26:08",127545,13.82,63.64,950.7473,24.94,0
"2017-05-25 13:26:09",127546,13.82,63.81,950.5837,24.94,0
"2017-05-25 13:26:10",127547,13.88,64.09,950.2568,24.9,0
"2017-05-25 13:26:11",127548,13.82,64.24,950.7473,24.86,0
"2017-05-25 13:26:12",127549,13.85,64.31,950.4203,24.82,0
"2017-05-25 13:26:13",127550,13.82,64.27,950.4203,24.78,0
"2017-05-25 13:26:14",127551,13.82,64.31,950.5837,24.78,0
"2017-05-25 13:26:15",127552,13.82,64.31,950.4203,24.78,0
"2017-05-25 13:26:16",127553,13.85,64.33,950.4203,24.78,0
"2017-05-25 13:26:17",127554,13.82,64.33,950.7473,24.78,0
"2017-05-25 13:26:18",127555,13.82,64.38,950.4203,24.74,0
"2017-05-25 13:26:19",127556,13.85,64.5,950.4203,24.7,0
