"TOA5","USL_MET_IP","CR1000","81651","CR1000.Std.30.01","CPU:Met1000_line797_rainMET.CR1","7226","DBG_WindRaw"
"TIMESTAMP","RECORD","W_SpdRaw","W_DirRaw","HEADING","W_DirCorr"
"TS","RN","","","",""
"","","Smp","Smp","Smp","Smp"
"2017-05-25 13:19:55",131914,6.39,116.6,341.2,104.6
"2017-05-25 13:19:56",131915,6.39,108.9,341.2,104.6
"2017-05-25 13:19:57",131916,6.39,111.6,341.2,104.6
"2017-05-25 13:19:58",131917,6.39,111.3,344.1,104.6
"2017-05-25 13:19:59",131918,6.39,107.7,344.1,104.6
"2017-05-25 13:20:00",131919,6.409,112.7,344.1,104.6
"2017-05-25 13:20:01",131920,6.409,115.5,344.1,104.6
"2017-05-25 13:20:02",131921,6.409,109.1,344,104.6
"2017-05-25 13:20:03",131922,6.409,108.8,344,104.6
"2017-05-25 13:20:04",131923,6.409,109.3,344,104.6
"2017-05-25 13:20:05",131924,6.292,118.8,344,104.6
"2017-05-25 13:20:06",131925,6.292,107.3,342.4,104.6
"2017-05-25 13:20:07",131926,6.292,106.4,342.4,104.6
"2017-05-25 13:20:08",131927,6.292,107.3,342.4,104.6
"2017-05-25 13:20:09",131928,6.292,96.1,342.4,104.6
"2017-05-25 13:20:10",131929,6.703,105.2,342.7,104.6
"2017-05-25 13:20:11",131930,6.703,101,342.7,104.6
"2017-05-25 13:20:12",131931,6.703,100.8,342.7,104.6
"2017-05-25 13:20:13",131932,6.703,94,342.7,104.6
"2017-05-25 13:20:14",131933,6.703,98.9,345.1,104.6
"2017-05-25 13:20:15",131934,6.919,108,345.1,104.6
"2017-05-25 13:20:16",131935,6.919,107,345.1,104.6
"2017-05-25 13:20:17",131936,6.919,114.6,345.1,104.6
"2017-05-25 13:20:18",131937,6.919,112.6,345.2,104.6
"2017-05-25 13:20:19",131938,6.919,109.7,345.2,104.6
"2017-05-25 13:20:20",131939,5.802,108.8,345.2,104.6
"2017-05-25 13:20:21",131940,5.802,118,345.2,104.6
"2017-05-25 13:20:22",131941,5.802,118.1,344,104.6
"2017-05-25 13:20:23",131942,5.802,120.7,344,104.6
"2017-05-25 13:20:24",131943,5.802,118.1,344,104.6
"2017-05-25 13:20:25",131944,5.88,118.4,344,104.6
"2017-05-25 13:20:26",131945,5.88,116.6,343.3,104.6
"2017-05-25 13:20:27",131946,5.88,114.8,343.3,104.6
"2017-05-25 13:20:28",131947,5.88,109.5,343.3,104.6
"2017-05-25 13:20:29",131948,5.88,112,343.3,104.6
"2017-05-25 13:20:30",131949,5.586,113.7,342.1,104.6
"2017-05-25 13:20:31",131950,5.586,111.1,342.1,104.6
"2017-05-25 13:20:32",131951,5.586,110,342.1,104.6
"2017-05-25 13:20:33",131952,5.586,100.6,342.1,104.6
"2017-05-25 13:20:34",131953,5.586,98.3,342.7,104.6
"2017-05-25 13:20:35",131954,5.625,95.7,342.7,104.6
"2017-05-25 13:20:36",131955,5.625,98.2,342.7,104.6
"2017-05-25 13:20:37",131956,5.625,102.5,342.7,104.6
"2017-05-25 13:20:38",131957,5.625,105.2,343.2,104.6
"2017-05-25 13:20:39",131958,5.625,101.2,343.2,104.6
"2017-05-25 13:20:40",131959,7.095,96.4,343.2,104.6
"2017-05-25 13:20:41",131960,7.095,95.4,343.2,104.6
"2017-05-25 13:20:42",131961,7.095,94.1,345,104.6
"2017-05-25 13:20:43",131962,7.095,97.3,345,104.6
"2017-05-25 13:20:44",131963,7.095,99,345,104.6
"2017-05-25 13:20:45",131964,6.978,98.7,345,104.6
"2017-05-25 13:20:46",131965,6.978,98.9,346.2,104.6
"2017-05-25 13:20:47",131966,6.978,99.2,346.2,104.6
"2017-05-25 13:20:48",131967,6.978,99.3,346.2,104.6
"2017-05-25 13:20:49",131968,6.978,99.3,346.2,104.6
"2017-05-25 13:20:50",131969,6.625,102.5,345.4,104.6
"2017-05-25 13:20:51",131970,6.625,112.4,345.4,104.6
"2017-05-25 13:20:52",131971,6.625,113.6,345.4,104.6
"2017-05-25 13:20:53",131972,6.625,118.5,345.4,104.6
"2017-05-25 13:20:54",131973,6.625,124.5,345.5,104.6
"2017-05-25 13:20:55",131974,5.88,120.8,345.5,104.6
"2017-05-25 13:20:56",131975,5.88,117.7,345.5,104.6
"2017-05-25 13:20:57",131976,5.88,120.5,345.5,104.6
"2017-05-25 13:20:58",131977,5.88,119.4,344,104.6
"2017-05-25 13:20:59",131978,5.88,102.4,344,104.6
"2017-05-25 13:21:00",131979,5.174,105.6,344,104.6
"2017-05-25 13:21:01",131980,5.174,109.7,344,104.6
"2017-05-25 13:21:02",131981,5.174,111.2,342.8,104.6
"2017-05-25 13:21:03",131982,5.174,125,342.8,104.6
"2017-05-25 13:21:04",131983,5.174,126.2,342.8,104.6
"2017-05-25 13:21:05",131984,4.626,126.8,342.8,104.6
"2017-05-25 13:21:06",131985,4.626,122.7,342.6,104.6
"2017-05-25 13:21:07",131986,4.626,124.3,342.6,104.6
"2017-05-25 13:21:08",131987,4.626,126.8,342.6,104.6
"2017-05-25 13:21:09",131988,4.626,137.9,342.6,104.6
"2017-05-25 13:21:10",131989,4.763,119,341,104.6
"2017-05-25 13:21:11",131990,4.763,137.8,341,104.6
"2017-05-25 13:21:12",131991,4.763,129.4,341,104.6
"2017-05-25 13:21:13",131992,4.763,125.1,341,104.6
"2017-05-25 13:21:14",131993,4.763,129.3,339.2,104.6
"2017-05-25 13:21:15",131994,4.547,128.2,339.2,104.6
"2017-05-25 13:21:16",131995,4.547,124.1,339.2,104.6
"2017-05-25 13:21:17",131996,4.547,116.7,339.2,104.6
"2017-05-25 13:21:18",131997,4.547,122.3,339.4,104.6
"2017-05-25 13:21:19",131998,4.547,134.2,339.4,104.6
"2017-05-25 13:21:20",131999,5.057,130.6,339.4,104.6
"2017-05-25 13:21:21",132000,5.057,131.2,339.4,104.6
"2017-05-25 13:21:22",132001,5.057,135.2,341.6,104.6
"2017-05-25 13:21:23",132002,5.057,136.9,341.6,104.6
"2017-05-25 13:21:24",132003,5.057,132.6,341.6,104.6
"2017-05-25 13:21:25",132004,5.762,131.7,341.6,104.6
"2017-05-25 13:21:26",132005,5.762,124,341,104.6
"2017-05-25 13:21:27",132006,5.762,129.5,341,104.6
"2017-05-25 13:21:28",132007,5.762,131.7,341,104.6
"2017-05-25 13:21:29",132008,5.762,124.4,341,104.6
"2017-05-25 13:21:30",132009,6.311,120.6,340.4,104.6
"2017-05-25 13:21:31",132010,6.311,129.8,340.4,104.6
"2017-05-25 13:21:32",132011,6.311,140.3,340.4,104.6
"2017-05-25 13:21:33",132012,6.311,135.7,340.4,104.6
"2017-05-25 13:21:34",132013,6.311,142.3,340.7,104.6
"2017-05-25 13:21:35",132014,5.527,147,340.7,104.6
"2017-05-25 13:21:36",132015,5.527,137.9,340.7,104.6
"2017-05-25 13:21:37",132016,5.527,136,340.7,104.6
"2017-05-25 13:21:38",132017,5.527,136.7,337,104.6
"2017-05-25 13:21:39",132018,5.527,136.9,337,104.6
"2017-05-25 13:21:40",132019,5.723,137.8,337,104.6
"2017-05-25 13:21:41",132020,5.723,139.5,337,104.6
"2017-05-25 13:21:42",132021,5.723,133.6,337.6,104.6
"2017-05-25 13:21:43",132022,5.723,142,337.6,104.6
"2017-05-25 13:21:44",132023,5.723,137.9,337.6,104.6
"2017-05-25 13:21:45",132024,5.174,149.6,337.6,104.6
"2017-05-25 13:21:46",132025,5.174,131.7,339.4,104.6
"2017-05-25 13:21:47",132026,5.174,141.3,339.4,104.6
"2017-05-25 13:21:48",132027,5.174,136.8,339.4,104.6
"2017-05-25 13:21:49",132028,5.174,142.6,339.4,104.6
"2017-05-25 13:21:50",132029,6.154,139.7,338.3,104.6
"2017-05-25 13:21:51",132030,6.154,138.5,338.3,104.6
"2017-05-25 13:21:52",132031,6.154,139.5,338.3,104.6
"2017-05-25 13:21:53",132032,6.154,143,338.3,104.6
"2017-05-25 13:21:54",132033,6.154,144.3,339.4,104.6
"2017-05-25 13:21:55",132034,7.468,138.8,339.4,104.6
"2017-05-25 13:21:56",132035,7.468,141.5,339.4,104.6
"2017-05-25 13:21:57",132036,7.468,146.8,339.4,104.6
"2017-05-25 13:21:58",132037,7.468,146.3,338.3,104.6
"2017-05-25 13:21:59",132038,7.468,144.5,338.3,104.6
"2017-05-25 13:22:00",132039,6.39,148.9,338.3,104.6
"2017-05-25 13:22:01",132040,6.39,149.3,338.3,104.6
"2017-05-25 13:22:02",132041,6.39,152.7,336.8,104.6
"2017-05-25 13:22:03",132042,6.39,143.5,336.8,104.6
"2017-05-25 13:22:04",132043,6.39,146.4,336.8,104.6
"2017-05-25 13:22:05",132044,6.115,136.8,336.8,104.6
"2017-05-25 13:22:06",132045,6.115,141.1,337.4,104.6
"2017-05-25 13:22:07",132046,6.115,139,337.4,104.6
"2017-05-25 13:22:08",132047,6.115,129,337.4,104.6
"2017-05-25 13:22:09",132048,6.115,132.6,337.4,104.6
"2017-05-25 13:22:10",132049,6.213,129.7,338.2,104.6
"2017-05-25 13:22:11",132050,6.213,138.7,338.2,104.6
"2017-05-25 13:22:12",132051,6.213,139.8,338.2,104.6
"2017-05-25 13:22:13",132052,6.213,135.9,338.2,104.6
"2017-05-25 13:22:14",132053,6.213,130.9,339.2,104.6
"2017-05-25 13:22:15",132054,5.253,138.5,339.2,104.6
"2017-05-25 13:22:16",132055,5.253,147.5,339.2,104.6
"2017-05-25 13:22:17",132056,5.253,145.8,339.2,104.6
"2017-05-25 13:22:18",132057,5.253,154.8,337.6,104.6
"2017-05-25 13:22:19",132058,5.253,148.4,337.6,104.6
"2017-05-25 13:22:20",132059,5.37,155.7,337.6,104.6
"2017-05-25 13:22:21",132060,5.37,154.1,337.6,104.6
"2017-05-25 13:22:22",132061,5.37,145.9,336.2,104.6
"2017-05-25 13:22:23",132062,5.37,153.2,336.2,104.6
"2017-05-25 13:22:24",132063,5.37,152,336.2,104.6
"2017-05-25 13:22:25",132064,5.684,146.7,336.2,104.6
"2017-05-25 13:22:26",132065,5.684,150.9,337,104.6
"2017-05-25 13:22:27",132066,5.684,140.4,337,104.6
"2017-05-25 13:22:28",132067,5.684,141,337,104.6
"2017-05-25 13:22:29",132068,5.684,129.3,337,104.6
"2017-05-25 13:22:30",132069,5.919,131.1,336.5,104.6
"2017-05-25 13:22:31",132070,5.919,128.6,336.5,104.6
"2017-05-25 13:22:32",132071,5.919,133.7,336.5,104.6
"2017-05-25 13:22:33",132072,5.919,130.1,336.5,104.6
"2017-05-25 13:22:34",132073,5.919,127.9,337.7,104.6
"2017-05-25 13:22:35",132074,4.841,118.2,337.7,104.6
"2017-05-25 13:22:36",132075,4.841,110.3,337.7,104.6
"2017-05-25 13:22:37",132076,4.841,100.3,337.7,104.6
"2017-05-25 13:22:38",132077,4.841,107.4,338.4,104.6
"2017-05-25 13:22:39",132078,4.841,107.8,338.4,104.6
"2017-05-25 13:22:40",132079,4.92,98.6,338.4,104.6
"2017-05-25 13:22:41",132080,4.92,103.2,338.4,104.6
"2017-05-25 13:22:42",132081,4.92,113.6,341.5,104.6
"2017-05-25 13:22:43",132082,4.92,120.3,341.5,104.6
"2017-05-25 13:22:44",132083,4.92,133.9,341.5,104.6
"2017-05-25 13:22:45",132084,5.057,127,341.5,104.6
"2017-05-25 13:22:46",132085,5.057,133.6,342.7,104.6
"2017-05-25 13:22:47",132086,5.057,133,342.7,104.6
"2017-05-25 13:22:48",132087,5.057,134.3,342.7,104.6
"2017-05-25 13:22:49",132088,5.057,133.7,342.7,104.6
"2017-05-25 13:22:50",132089,5.018,140.1,343.7,104.6
"2017-05-25 13:22:51",132090,5.018,135.9,343.7,104.6
"2017-05-25 13:22:52",132091,5.018,133.3,343.7,104.6
"2017-05-25 13:22:53",132092,5.018,129.5,343.7,104.6
"2017-05-25 13:22:54",132093,5.018,130.6,339.5,104.6
"2017-05-25 13:22:55",132094,4.371,118.1,339.5,104.6
"2017-05-25 13:22:56",132095,4.371,119.1,339.5,104.6
"2017-05-25 13:22:57",132096,4.371,116.5,339.5,104.6
"2017-05-25 13:22:58",132097,4.371,118.9,338.1,104.6
"2017-05-25 13:22:59",132098,4.371,108.9,338.1,104.6
"2017-05-25 13:23:00",132099,4.763,96.6,338.1,104.6
"2017-05-25 13:23:01",132100,4.763,114.2,338.1,104.6
"2017-05-25 13:23:02",132101,4.763,106.7,340.2,104.6
"2017-05-25 13:23:03",132102,4.763,99.3,340.2,104.6
"2017-05-25 13:23:04",132103,4.763,102.2,340.2,104.6
"2017-05-25 13:23:05",132104,5.978,103.1,340.2,104.6
"2017-05-25 13:23:06",132105,5.978,105.8,342.4,104.6
"2017-05-25 13:23:07",132106,5.978,116,342.4,104.6
"2017-05-25 13:23:08",132107,5.978,101.9,342.4,104.6
"2017-05-25 13:23:09",132108,5.978,102.7,342.4,104.6
"2017-05-25 13:23:10",132109,6.292,98.6,344.8,104.6
"2017-05-25 13:23:11",132110,6.292,103.1,344.8,104.6
"2017-05-25 13:23:12",132111,6.292,110.4,344.8,104.6
"2017-05-25 13:23:13",132112,6.292,110.5,344.8,104.6
"2017-05-25 13:23:14",132113,6.292,116.4,345.5,104.6
"2017-05-25 13:23:15",132114,6.488,120.8,345.5,104.6
"2017-05-25 13:23:16",132115,6.488,121.5,345.5,104.6
"2017-05-25 13:23:17",132116,6.488,128.6,345.5,104.6
"2017-05-25 13:23:18",132117,6.488,127.1,344.5,104.6
"2017-05-25 13:23:19",132118,6.488,134.6,344.5,104.6
"2017-05-25 13:23:20",132119,5.429,124,344.5,104.6
"2017-05-25 13:23:21",132120,5.429,125.4,344.5,104.6
"2017-05-25 13:23:22",132121,5.429,119.6,341.9,104.6
"2017-05-25 13:23:23",132122,5.429,113.3,341.9,104.6
"2017-05-25 13:23:24",132123,5.429,111,341.9,104.6
"2017-05-25 13:23:25",132124,6.566,108.7,341.9,104.6
"2017-05-25 13:23:26",132125,6.566,109.7,341.4,104.6
"2017-05-25 13:23:27",132126,6.566,105.5,341.4,104.6
"2017-05-25 13:23:28",132127,6.566,87.9,341.4,104.6
"2017-05-25 13:23:29",132128,6.566,88.7,341.4,104.6
"2017-05-25 13:23:30",132129,5.625,94.5,343.4,104.6
"2017-05-25 13:23:31",132130,5.625,91.5,343.4,104.6
"2017-05-25 13:23:32",132131,5.625,98.2,343.4,104.6
"2017-05-25 13:23:33",132132,5.625,108.1,343.4,104.6
"2017-05-25 13:23:34",132133,5.625,139.1,344.6,104.6
"2017-05-25 13:23:35",132134,5.312,93,344.6,104.6
"2017-05-25 13:23:36",132135,5.312,100.7,344.6,104.6
"2017-05-25 13:23:37",132136,5.312,117.1,344.6,104.6
"2017-05-25 13:23:38",132137,5.312,124.2,345.2,104.6
"2017-05-25 13:23:39",132138,5.312,125.2,345.2,104.6
"2017-05-25 13:23:40",132139,4.528,124.4,345.2,104.6
"2017-05-25 13:23:41",132140,4.528,115.5,345.2,104.6
"2017-05-25 13:23:42",132141,4.528,122.9,342.1,104.6
"2017-05-25 13:23:43",132142,4.528,124.6,342.1,104.6
"2017-05-25 13:23:44",132143,4.528,127,342.1,104.6
"2017-05-25 13:23:45",132144,4.978,116.8,342.1,104.6
"2017-05-25 13:23:46",132145,4.978,108.5,339.4,104.6
"2017-05-25 13:23:47",132146,4.978,109.3,339.4,104.6
"2017-05-25 13:23:48",132147,4.978,108.1,339.4,104.6
"2017-05-25 13:23:49",132148,4.978,110.7,339.4,104.6
"2017-05-25 13:23:50",132149,5.214,109.5,341.4,104.6
"2017-05-25 13:23:51",132150,5.214,102.5,341.4,104.6
"2017-05-25 13:23:52",132151,5.214,105.1,341.4,104.6
"2017-05-25 13:23:53",132152,5.214,103.7,341.4,104.6
"2017-05-25 13:23:54",132153,5.214,106.9,343.7,104.6
"2017-05-25 13:23:55",132154,5.214,101.1,343.7,104.6
"2017-05-25 13:23:56",132155,5.214,97.7,343.7,104.6
"2017-05-25 13:23:57",132156,5.214,103.1,343.7,104.6
"2017-05-25 13:23:58",132157,5.214,98.6,343,104.6
"2017-05-25 13:23:59",132158,5.214,100.7,343,104.6
"2017-05-25 13:24:00",132159,5.155,108.8,343,104.6
"2017-05-25 13:24:01",132160,5.155,102.2,343,104.6
"2017-05-25 13:24:02",132161,5.155,112.4,342.9,104.6
"2017-05-25 13:24:03",132162,5.155,107.1,342.9,104.6
"2017-05-25 13:24:04",132163,5.155,109.4,342.9,104.6
"2017-05-25 13:24:05",132164,5.174,115.1,342.9,104.6
"2017-05-25 13:24:06",132165,5.174,120.3,342.8,104.6
"2017-05-25 13:24:07",132166,5.174,107.6,342.8,104.6
"2017-05-25 13:24:08",132167,5.174,110,342.8,104.6
"2017-05-25 13:24:09",132168,5.174,104.5,342.8,104.6
"2017-05-25 13:24:10",132169,5.253,115.5,343.3,104.6
"2017-05-25 13:24:11",132170,5.253,116.9,343.3,104.6
"2017-05-25 13:24:12",132171,5.253,97.4,343.3,104.6
"2017-05-25 13:24:13",132172,5.253,96.7,343.3,104.6
"2017-05-25 13:24:14",132173,5.253,100.4,344.1,104.6
"2017-05-25 13:24:15",132174,4.9,86.4,344.1,104.6
"2017-05-25 13:24:16",132175,4.9,93.5,344.1,104.6
"2017-05-25 13:24:17",132176,4.9,99.3,344.1,104.6
"2017-05-25 13:24:18",132177,4.9,91.7,344.7,104.6
"2017-05-25 13:24:19",132178,4.9,99.3,344.7,104.6
"2017-05-25 13:24:20",132179,4.998,97.9,344.7,104.6
"2017-05-25 13:24:21",132180,4.998,113.1,344.7,104.6
"2017-05-25 13:24:22",132181,4.998,105,344.4,104.6
"2017-05-25 13:24:23",132182,4.998,96.6,344.4,104.6
"2017-05-25 13:24:24",132183,4.998,91.7,344.4,104.6
"2017-05-25 13:24:25",132184,6.35,90.9,344.4,104.6
"2017-05-25 13:24:26",132185,6.35,91.1,344.8,104.6
"2017-05-25 13:24:27",132186,6.35,90.5,344.8,104.6
"2017-05-25 13:24:28",132187,6.35,88.7,344.8,104.6
"2017-05-25 13:24:29",132188,6.35,84.2,344.8,104.6
"2017-05-25 13:24:30",132189,6.958,79.68,346.5,104.6
"2017-05-25 13:24:31",132190,6.958,81.5,346.5,104.6
"2017-05-25 13:24:32",132191,6.958,79.03,346.5,104.6
"2017-05-25 13:24:33",132192,6.958,90.2,346.5,104.6
"2017-05-25 13:24:34",132193,6.958,83.7,346.8,104.6
"2017-05-25 13:24:35",132194,5.782,101.3,346.8,104.6
"2017-05-25 13:24:36",132195,5.782,89.9,346.8,104.6
"2017-05-25 13:24:37",132196,5.782,98,346.8,104.6
"2017-05-25 13:24:38",132197,5.782,89.2,343.6,104.6
"2017-05-25 13:24:39",132198,5.782,92.5,343.6,104.6
"2017-05-25 13:24:40",132199,6.292,87.9,343.6,104.6
"2017-05-25 13:24:41",132200,6.292,97.5,343.6,104.6
"2017-05-25 13:24:42",132201,6.292,86.9,343.3,104.6
"2017-05-25 13:24:43",132202,6.292,92.4,343.3,104.6
"2017-05-25 13:24:44",132203,6.292,99.2,343.3,104.6
"2017-05-25 13:24:45",132204,6.958,111.5,343.3,104.6
"2017-05-25 13:24:46",132205,6.958,112.5,345.5,104.6
"2017-05-25 13:24:47",132206,6.958,113.9,345.5,104.6
"2017-05-25 13:24:48",132207,6.958,112.2,345.5,104.6
"2017-05-25 13:24:49",132208,6.958,107.9,345.5,104.6
"2017-05-25 13:24:50",132209,5.508,113.6,346.3,104.6
"2017-05-25 13:24:51",132210,5.508,115.5,346.3,104.6
"2017-05-25 13:24:52",132211,5.508,117.4,346.3,104.6
"2017-05-25 13:24:53",132212,5.508,115.7,346.3,104.6
"2017-05-25 13:24:54",132213,5.508,114.7,345.8,104.6
"2017-05-25 13:24:55",132214,5.664,110.4,345.8,104.6
"2017-05-25 13:24:56",132215,5.664,115.6,345.8,104.6
"2017-05-25 13:24:57",132216,5.664,113.2,345.8,104.6
"2017-05-25 13:24:58",132217,5.664,116.6,346.1,104.6
"2017-05-25 13:24:59",132218,5.664,117.1,346.1,104.6
"2017-05-25 13:25:00",132219,6.742,113.2,346.1,104.6
"2017-05-25 13:25:01",132220,6.742,116,346.1,104.6
"2017-05-25 13:25:02",132221,6.742,117.5,346.3,104.6
"2017-05-25 13:25:03",132222,6.742,115.6,346.3,104.6
"2017-05-25 13:25:04",132223,6.742,116.4,346.3,104.6
"2017-05-25 13:25:05",132224,7.252,107.7,346.3,104.6
"2017-05-25 13:25:06",132225,7.252,113.3,345.3,104.6
"2017-05-25 13:25:07",132226,7.252,105.1,345.3,104.6
"2017-05-25 13:25:08",132227,7.252,113.2,345.3,104.6
"2017-05-25 13:25:09",132228,7.252,111.5,345.3,104.6
"2017-05-25 13:25:10",132229,6.115,113.8,343.5,104.6
"2017-05-25 13:25:11",132230,6.115,113.5,343.5,104.6
"2017-05-25 13:25:12",132231,6.115,110.5,343.5,104.6
"2017-05-25 13:25:13",132232,6.115,111,343.5,104.6
"2017-05-25 13:25:14",132233,6.115,103.1,342,104.6
"2017-05-25 13:25:15",132234,5.762,109.8,342,104.6
"2017-05-25 13:25:16",132235,5.762,104.7,342,104.6
"2017-05-25 13:25:17",132236,5.762,102.6,342,104.6
"2017-05-25 13:25:18",132237,5.762,102.2,343.1,104.6
"2017-05-25 13:25:19",132238,5.762,108.1,343.1,104.6
"2017-05-25 13:25:20",132239,6.252,100.9,343.1,104.6
"2017-05-25 13:25:21",132240,6.252,107.4,343.1,104.6
"2017-05-25 13:25:22",132241,6.252,107.6,343.6,104.6
"2017-05-25 13:25:23",132242,6.252,110.2,343.6,104.6
"2017-05-25 13:25:24",132243,6.252,113.3,343.6,104.6
"2017-05-25 13:25:25",132244,6.096,120.2,343.6,104.6
"2017-05-25 13:25:26",132245,6.096,115.6,344,104.6
"2017-05-25 13:25:27",132246,6.096,118.8,344,104.6
"2017-05-25 13:25:28",132247,6.096,118.1,344,104.6
"2017-05-25 13:25:29",132248,6.096,115.9,344,104.6
"2017-05-25 13:25:30",132249,6.409,116.8,343.5,104.6
"2017-05-25 13:25:31",132250,6.409,112.7,343.5,104.6
"2017-05-25 13:25:32",132251,6.409,116.5,343.5,104.6
"2017-05-25 13:25:33",132252,6.409,119.4,343.5,104.6
"2017-05-25 13:25:34",132253,6.409,123.9,343,104.6
"2017-05-25 13:25:35",132254,6.252,118.5,343,104.6
"2017-05-25 13:25:36",132255,6.252,122.2,343,104.6
"2017-05-25 13:25:37",132256,6.252,123.7,343,104.6
"2017-05-25 13:25:38",132257,6.252,124.6,341.8,104.6
"2017-05-25 13:25:39",132258,6.252,120.2,341.8,104.6
"2017-05-25 13:25:40",132259,6.507,126.2,341.8,104.6
"2017-05-25 13:25:41",132260,6.507,126.7,341.8,104.6
"2017-05-25 13:25:42",132261,6.507,126.1,341.5,104.6
"2017-05-25 13:25:43",132262,6.507,127.3,341.5,104.6
"2017-05-25 13:25:44",132263,6.507,132.3,341.5,104.6
"2017-05-25 13:25:45",132264,6.919,124.7,341.5,104.6
"2017-05-25 13:25:46",132265,6.919,124.4,341,104.6
"2017-05-25 13:25:47",132266,6.919,125.5,341,104.6
"2017-05-25 13:25:48",132267,6.919,123.5,341,104.6
"2017-05-25 13:25:49",132268,6.919,123.6,341,104.6
"2017-05-25 13:25:50",132269,6.39,117.2,338.5,104.6
"2017-05-25 13:25:51",132270,6.39,122.8,338.5,104.6
"2017-05-25 13:25:52",132271,6.39,124.2,338.5,104.6
"2017-05-25 13:25:53",132272,6.39,124.8,338.5,104.6
"2017-05-25 13:25:54",132273,6.39,118.9,340.5,104.6
"2017-05-25 13:25:55",132274,5.312,123,340.5,104.6
"2017-05-25 13:25:56",132275,5.312,118,340.5,104.6
"2017-05-25 13:25:57",132276,5.312,114.9,340.5,104.6
"2017-05-25 13:25:58",132277,5.312,113.7,341.2,104.6
"2017-05-25 13:25:59",132278,5.312,114.4,341.2,104.6
"2017-05-25 13:26:00",132279,4.959,113.4,341.2,104.6
"2017-05-25 13:26:01",132280,4.959,119.6,341.2,104.6
"2017-05-25 13:26:02",132281,4.959,117,341.1,104.6
"2017-05-25 13:26:03",132282,4.959,118.1,341.1,104.6
"2017-05-25 13:26:04",132283,4.959,125.4,341.1,104.6
"2017-05-25 13:26:05",132284,4.9,120,341.1,104.6
"2017-05-25 13:26:06",132285,4.9,122.7,341.6,104.6
"2017-05-25 13:26:07",132286,4.9,123.8,341.6,104.6
"2017-05-25 13:26:08",132287,4.9,122,341.6,104.6
"2017-05-25 13:26:09",132288,4.9,122.2,341.6,104.6
"2017-05-25 13:26:10",132289,4.371,125.6,339.8,104.6
"2017-05-25 13:26:11",132290,4.371,136,339.8,104.6
"2017-05-25 13:26:12",132291,4.371,134.6,339.8,104.6
"2017-05-25 13:26:13",132292,4.371,129.3,339.8,104.6
"2017-05-25 13:26:14",132293,4.371,123,340.6,104.6
"2017-05-25 13:26:15",132294,4.606,131.6,340.6,104.6
"2017-05-25 13:26:16",132295,4.606,125.9,340.6,104.6
"2017-05-25 13:26:17",132296,4.606,128.8,340.6,104.6
"2017-05-25 13:26:18",132297,4.606,124.9,339.5,104.6
"2017-05-25 13:26:19",132298,4.606,132.7,339.5,104.6
"2017-05-25 13:26:20",132299,3.881,128.2,339.5,104.6
"2017-05-25 13:26:21",132300,3.881,116.6,339.5,104.6
"2017-05-25 13:26:22",132301,3.881,116.9,339.3,104.6
"2017-05-25 13:26:23",132302,3.881,120.7,339.3,104.6
"2017-05-25 13:26:24",132303,3.881,122.7,339.3,104.6
"2017-05-25 13:26:25",132304,3.763,107.7,339.3,104.6
"2017-05-25 13:26:26",132305,3.763,109.4,339.3,104.6
"2017-05-25 13:26:27",132306,3.763,105.6,339.3,104.6
"2017-05-25 13:26:28",132307,3.763,113.1,339.3,104.6
"2017-05-25 13:26:29",132308,3.763,115.4,339.3,104.6
"2017-05-25 13:26:30",132309,3.371,110.6,339.5,104.6
"2017-05-25 13:26:31",132310,3.371,118.1,339.5,104.6
"2017-05-25 13:26:32",132311,3.371,121,339.5,104.6
"2017-05-25 13:26:33",132312,3.371,120.7,339.5,104.6
"2017-05-25 13:26:34",132313,3.371,125.7,338.8,104.6
"2017-05-25 13:26:35",132314,3.469,119.8,338.8,104.6
"2017-05-25 13:26:36",132315,3.469,125.3,338.8,104.6
"2017-05-25 13:26:37",132316,3.469,107.9,338.8,104.6
"2017-05-25 13:26:38",132317,3.469,126.7,339.5,104.6
"2017-05-25 13:26:39",132318,3.469,121,339.5,104.6
"2017-05-25 13:26:40",132319,4.136,122.5,339.5,104.6
"2017-05-25 13:26:41",132320,4.136,123,339.5,104.6
"2017-05-25 13:26:42",132321,4.136,115.9,341.4,104.6
"2017-05-25 13:26:43",132322,4.136,114.3,341.4,104.6
"2017-05-25 13:26:44",132323,4.136,115.8,341.4,104.6
"2017-05-25 13:26:45",132324,5.586,121.3,341.4,104.6
"2017-05-25 13:26:46",132325,5.586,120.2,343,104.6
"2017-05-25 13:26:47",132326,5.586,113.3,343,104.6
"2017-05-25 13:26:48",132327,5.586,124,343,104.6
"2017-05-25 13:26:49",132328,5.586,110.9,343,104.6
"2017-05-25 13:26:50",132329,5.429,108.6,343.8,104.6
"2017-05-25 13:26:51",132330,5.429,109.8,343.8,104.6
"2017-05-25 13:26:52",132331,5.429,109.6,343.8,104.6
"2017-05-25 13:26:53",132332,5.429,110.4,343.8,104.6
"2017-05-25 13:26:54",132333,5.429,103.5,343,104.6
"2017-05-25 13:26:55",132334,5.508,111.8,343,104.6
"2017-05-25 13:26:56",132335,5.508,116,343,104.6
"2017-05-25 13:26:57",132336,5.508,114.6,343,104.6
"2017-05-25 13:26:58",132337,5.508,114,343.6,104.6
"2017-05-25 13:26:59",132338,5.508,123.3,343.6,104.6
"2017-05-25 13:27:00",132339,5.174,120.4,343.6,104.6
